src_port,dst_port,protocol,app_service,flow_duration,src_bytes,dst_bytes,connection_state,missed_data,tcp_flags,src_packets,src_ip_bytes,dst_packets,dst_ip_bytes,label
2731,443,1,2,2.2957809394142203,361,7368,4,28,1,4,119,39,1024,0
27455,80,1,4,1.35336958034015,7202,6859,5,369,4,48,172,24,1091,0
28916,25,1,4,2.5643417411792377,5083,2573,2,85,4,46,1232,27,116,1
52401,110,2,4,4.894486079686649,1807,2290,2,73,4,40,923,,420,0
11693,80,0,5,0.5360329232762985,8493,,4,356,4,29,1046,34,933,0
41391,443,2,2,0.4989361218677413,6447,4919,2,463,3,16,853,30,339,0
33215,22,1,0,0.23052032323525085,601,2394,1,291,1,17,357,7,1150,0
43187,25,1,2,,1449,,3,216,3,47,351,47,761,0
51653,53,1,4,1.6924079046431633,7739,2448,3,317,2,4,1494,14,1186,0
28770,53,1,5,1.1908670697705697,3235,813,3,80,0,7,344,19,732,1
22484,53,0,2,2.5738799472347376,7880,,4,309,2,33,888,23,985,0
54325,25,0,0,2.202919933321994,3633,1180,2,499,3,18,267,,198,0
58283,443,2,5,0.06887583120159202,3455,,3,256,4,4,904,,453,0
61527,53,1,6,0.8775723016100105,,4708,0,273,4,16,155,30,638,0
41952,22,2,3,2.4427041134207235,9419,1672,5,91,1,48,302,16,491,0
57641,80,1,4,0.8811103780436821,3467,9082,0,48,0,35,1473,33,928,0
51164,80,1,4,0.08152210440119889,7557,1927,0,386,0,8,1015,38,1381,0
52356,53,1,2,1.815468563143655,3870,4550,1,415,2,,1466,11,424,0
16434,21,0,6,3.247656502945121,9171,625,0,38,3,18,191,,438,0
57140,443,0,6,1.680890655834064,4870,2225,3,229,2,43,1326,14,126,0
34099,25,1,3,0.091434318536459,6366,2964,1,244,2,7,291,11,667,0
30723,53,1,4,2.800220836915761,978,,2,381,1,33,987,35,1470,0
38744,443,0,5,3.9066547393969415,2635,8394,2,465,2,12,408,,771,0
2199,53,0,5,,5029,1175,5,149,3,7,833,49,439,0
30405,80,2,5,,,9861,4,356,3,,1351,23,1161,0
28675,22,1,3,0.22041210486567708,6078,8394,0,378,5,45,167,12,68,0
38633,80,1,6,3.8173258096087648,2816,3431,0,174,3,28,124,8,680,0
23824,25,0,4,,4179,747,1,424,3,31,995,46,1248,0
13677,53,0,4,4.1121821794414455,9727,835,2,316,4,4,570,42,942,0
11636,53,2,0,4.277472750241969,7640,957,0,254,3,46,1219,43,238,1
9133,22,0,1,,4665,6281,5,238,3,36,1121,13,1219,0
48511,21,2,5,2.9025870483505667,722,6155,5,158,2,21,921,47,1168,1
24951,443,1,1,1.6552351015927296,6543,,1,67,3,27,995,43,1484,0
24727,53,0,6,2.8966699205218402,8377,5204,1,134,4,6,829,15,1095,0
61515,22,2,0,0.3394056755041732,273,1115,5,454,3,10,562,3,1141,0
65094,110,2,0,3.2377482888962756,9189,,1,281,1,39,119,16,1304,1
29060,443,0,2,0.5844359689355876,8766,1548,5,233,1,32,480,12,967,1
4219,443,2,1,4.109941131027693,3765,656,5,365,4,7,377,14,1293,0
19435,25,0,2,0.29595873691251406,2578,7337,4,183,3,7,250,25,369,1
56220,80,0,1,0.7450674390847611,5825,5258,1,417,5,9,537,5,498,1
23858,443,2,0,2.986729866102276,5454,7759,3,300,2,33,1302,33,236,0
14408,22,1,0,1.5135970417614537,2312,3359,3,322,3,41,857,,547,0
1464,22,2,4,0.4833877859743767,6273,9200,0,268,0,40,1086,23,409,0
24235,22,1,4,1.1903070576725325,8045,8870,0,285,2,39,622,18,252,0
28844,80,2,0,0.07113087991779565,4959,493,1,303,3,48,582,21,1395,0
46287,21,2,6,5.484689829959396,4181,6805,5,138,3,1,1233,37,693,0
1198,110,0,2,1.501378777808204,6663,7918,3,218,5,48,87,4,707,1
6098,22,0,2,0.060239644632573475,,8042,2,170,4,14,868,18,919,1
25813,80,1,0,0.30593995253842565,,4785,5,295,5,29,1432,48,774,0
55198,53,0,6,0.33606060324000375,7753,761,0,436,4,30,1432,10,1080,0
10581,53,0,3,3.6877100094964255,,6948,5,247,4,10,1427,40,135,1
14218,53,0,6,0.7404713397944406,495,5006,3,276,3,7,592,24,1057,0
41737,53,0,2,3.8960365100095125,7730,3532,3,492,0,49,1176,11,1283,0
17545,53,1,4,0.34416177825107575,5885,5819,0,116,5,2,722,19,1022,0
18180,25,2,4,1.9316680734215863,1953,3257,5,213,2,6,1103,18,164,0
15651,22,2,4,1.26623869803677,3573,3845,0,450,3,11,492,34,364,0
6100,22,0,3,2.3920460190452304,7655,770,5,140,1,4,400,18,246,0
30250,110,2,0,2.5578446008204017,,5430,1,469,0,21,562,29,763,1
29242,443,2,6,0.1285381200962421,3473,1303,5,450,2,5,807,15,648,0
7806,443,2,6,,8073,,0,475,2,45,402,17,1410,0
3229,80,2,2,0.8690211168773017,,887,0,102,4,21,684,11,1317,0
38278,110,2,2,0.6786200036094269,2180,8794,0,294,0,19,246,10,421,0
15732,110,2,6,0.7770341296666552,3536,,3,482,0,48,1120,32,1090,0
65170,443,2,5,1.3753290547344381,5311,5185,1,131,3,20,968,1,126,0
20895,443,1,1,0.38962776046047964,1996,4445,5,297,3,10,848,,908,0
44366,443,0,0,0.429918630871057,1089,2229,1,365,2,21,1121,10,680,0
28936,53,2,2,0.043333279401468916,,2288,5,430,1,27,1278,,519,0
56177,53,2,1,2.199990870044938,884,1614,3,315,1,3,251,8,844,0
42362,21,0,0,0.986634657702777,5542,9982,2,346,1,,397,,872,0
52530,53,0,1,0.029228974703757515,7891,8631,2,391,5,22,750,27,575,0
25391,53,0,5,0.35583603045194634,618,4054,4,136,4,10,525,16,1029,0
24564,80,1,4,1.069811454585372,4122,5535,2,461,2,3,416,37,184,0
34024,21,1,0,0.11850590336854472,5956,9238,1,297,4,48,83,48,1460,1
3474,25,2,2,1.917204760968169,7635,8315,3,44,0,46,445,8,396,0
47555,443,1,0,5.903642880673937,7710,8625,0,454,2,34,950,9,849,0
31786,21,1,1,2.666290943605327,7693,6697,4,422,5,36,1362,49,635,0
17124,443,1,4,2.207581034016551,5704,8404,0,375,2,10,1381,32,712,1
34371,53,0,3,1.6429178355007197,8332,5335,2,163,1,18,369,21,161,0
9664,25,0,4,0.36097314142983494,2121,6290,1,67,1,49,326,40,194,1
39791,25,1,6,0.9878326835839354,3664,3151,4,464,3,45,1332,31,733,0
16377,110,2,2,4.152741055641798,4847,8898,3,178,3,20,289,18,525,1
34422,80,0,6,0.8156139631134077,4188,5511,5,438,4,11,644,48,197,0
55636,443,0,0,0.9148471068640155,9021,2510,0,241,3,8,1135,13,1145,0
7361,80,2,4,1.0581452025573306,9663,9429,5,78,1,4,1473,38,144,1
61980,22,1,0,0.7755280971315762,2721,,2,161,3,5,609,,1061,0
55518,110,1,1,,7725,1075,1,433,5,33,1190,27,1272,0
60691,22,0,0,3.2717810241112852,3246,8986,1,192,1,31,104,,1152,0
17917,443,2,6,0.10028350970705247,6921,2587,0,102,2,47,400,36,1325,0
52097,80,1,1,0.9066599299950308,2238,8869,4,183,3,18,286,28,968,0
55060,22,2,5,3.545158929941028,2940,1058,0,168,1,35,1338,17,1264,0
29315,53,0,0,0.6649997093678766,2146,1778,0,271,2,29,572,6,1142,1
59321,110,2,1,0.1094757082876936,3314,3860,2,256,2,27,1033,34,796,0
56550,80,0,2,0.9311664594137851,6378,5671,3,220,0,6,819,44,251,0
55525,25,2,0,0.22733525442766345,,9699,3,108,0,4,101,26,413,0
52650,25,1,2,1.965865812201197,3173,3434,4,223,0,12,181,16,686,0
37547,53,1,5,1.2008172847267682,5926,45,3,57,0,38,1124,5,882,1
55061,110,0,1,3.2968335653256267,790,4379,3,429,3,40,1115,,512,0
58298,110,1,6,0.00907753936884692,,6606,5,483,1,35,167,39,205,0
20763,22,1,2,0.09648642767803861,6823,733,3,74,5,8,962,9,1002,0
20480,443,0,5,3.3707381618992893,7562,501,0,333,4,12,585,13,363,0
50419,53,1,4,0.046656351190357936,5876,,0,244,4,23,217,26,696,0
42799,21,0,1,1.4113718333727607,,771,0,353,4,43,651,20,1178,0
14566,25,0,2,1.2503203541500594,2668,7339,4,426,0,17,446,44,216,1
61097,443,0,6,2.190919674078337,8195,5364,2,339,3,1,1466,23,474,0
21664,80,1,5,0.006931493007440226,4793,324,4,178,2,35,261,17,1498,0
19028,21,1,6,2.472646760276854,4291,5336,0,243,0,14,1239,7,65,0
33715,53,0,6,2.8897927719536214,196,6704,4,45,5,48,781,42,1472,0
57379,443,1,0,0.5483331890010464,3833,8536,0,106,2,34,654,23,210,0
30100,443,2,6,0.7680789362060764,287,7828,1,161,1,45,320,6,319,0
44970,21,0,4,2.153247860247688,,,1,170,0,44,799,,796,0
28351,80,1,3,2.059821841949407,9639,6215,1,66,2,17,510,29,623,0
35410,21,0,2,0.20564278580154682,9749,1606,3,242,3,49,316,4,1168,0
23556,53,1,6,0.6362840890194097,3272,4728,1,195,4,18,619,2,325,0
11280,110,2,1,1.634448652539509,405,3383,3,35,5,2,1248,19,224,1
11131,22,0,5,1.3251689711175567,5807,6986,4,407,2,48,370,17,348,0
1699,80,0,3,,2910,1716,2,148,1,38,1100,39,1335,0
35000,25,1,1,0.2552028564562454,,3821,0,17,3,25,256,7,806,1
57279,110,2,2,2.396299110925503,6548,7473,4,259,5,49,705,32,367,0
55086,53,1,3,1.4386574228280251,1760,3656,3,4,2,45,371,39,1345,0
58087,80,1,6,2.641411406128416,,1008,1,228,4,7,192,3,853,0
19606,80,1,5,0.44456494727794005,312,3870,3,110,3,4,117,9,1056,0
24839,53,0,3,3.6636824904258143,88,800,2,1,4,13,576,18,664,1
45685,443,1,6,0.6193887240259448,6970,5742,4,144,5,47,1216,24,789,0
8901,21,2,4,2.1003687178905155,7114,5879,2,456,0,41,998,47,118,0
50502,443,2,2,0.3309654931694679,1347,1351,2,219,5,29,1366,32,1444,0
62386,53,1,1,0.32539937292361865,5805,853,0,158,3,27,493,35,1066,0
27394,110,0,4,2.329712672447263,9215,3237,5,255,0,34,1334,,757,0
39863,22,0,1,3.1421792243013975,923,2187,4,139,5,12,1348,39,508,0
29494,53,0,3,0.752668603294014,3661,8156,1,108,0,39,380,30,67,0
33775,25,0,6,0.7652498750893842,8150,2690,0,142,5,11,168,39,408,0
23845,25,0,5,1.1714636505951805,4819,7394,0,296,3,32,1167,11,1441,0
12385,22,2,1,0.006232477906496836,5502,2565,3,166,1,28,396,,228,0
18281,53,2,4,,8159,6354,3,145,5,13,1232,29,483,1
15826,22,1,0,0.4715805309002221,2022,3482,3,389,0,39,815,3,741,0
3627,22,2,5,1.1081362825231968,4926,4206,0,275,1,27,289,10,1156,0
17447,22,2,4,0.3081209996559602,2086,6264,5,470,1,13,951,31,1359,0
11407,80,2,0,1.5403276192266988,5781,7546,1,190,5,3,1339,33,549,0
35629,25,1,1,0.020192779493283908,3219,8488,0,10,3,40,337,42,280,0
8175,80,1,0,0.4905379404403887,2670,5115,1,428,4,41,751,31,328,0
21947,21,0,6,1.158819377438781,7747,1561,4,270,3,20,562,,1117,0
40710,110,1,2,0.13691930115633233,7143,6877,5,357,4,37,270,,443,0
44007,22,0,1,0.03165702715739105,1561,1208,1,421,2,36,187,13,837,0
10855,80,2,1,2.1652631198153998,1920,2986,5,5,2,37,843,9,518,1
43658,25,2,1,0.22953730199887468,,8351,3,334,5,42,380,8,1151,0
42416,22,1,0,0.4123562514679655,3663,9414,5,275,3,1,1469,38,140,0
38476,110,1,2,2.0718661021436233,3387,6214,3,257,5,27,1013,49,413,0
14695,110,0,5,3.422240274508253,7326,4504,1,42,5,11,472,34,870,0
42338,53,0,3,3.3264052041668073,5598,1853,2,219,4,22,545,10,615,0
44979,22,2,4,1.4687670732919635,5084,3394,3,358,1,3,851,3,329,0
35317,22,0,1,1.4476386168502986,7661,4609,0,488,0,27,163,18,306,0
17104,110,0,6,0.4057331083870708,,2599,1,412,4,32,1157,9,990,1
3854,80,0,2,0.5339928792048767,233,5269,5,131,3,24,1130,23,775,0
10745,443,0,6,4.305966365794427,8393,9675,5,331,1,49,530,48,464,0
30694,22,1,4,0.059757634219620215,1425,7625,3,244,1,42,129,35,602,0
12549,22,1,3,1.143681050402908,,4664,4,395,1,38,889,28,494,0
60883,110,0,5,0.6935113253092011,3403,4195,4,68,0,9,822,17,875,0
60608,21,0,1,5.577338831471652,6210,482,3,41,5,30,1275,28,806,0
57062,25,0,1,0.30539794082925353,2819,1389,0,46,1,25,357,25,997,0
3002,22,2,0,2.4230106879802795,2554,5306,4,283,1,15,643,8,301,0
26247,80,0,0,,3497,9979,0,483,0,21,258,23,485,0
25584,443,0,2,0.828469240828175,,,2,496,2,33,190,45,823,0
60205,110,1,4,1.1920280948523934,7488,1141,2,313,4,27,551,1,1277,0
13865,22,2,1,0.9502668720432718,3304,223,4,8,2,,435,23,247,0
4593,110,0,5,0.6239048215879743,7708,4095,2,471,4,43,1045,,103,0
47051,53,0,6,0.136340288647826,1335,3298,4,464,4,20,1187,,836,0
12850,53,0,2,1.1631084700967846,3626,2376,5,200,2,5,579,25,640,0
42205,110,1,1,4.291271048328966,1675,7753,1,469,3,35,1334,42,715,0
23242,21,0,3,1.9693568876194973,2910,3381,0,80,1,28,216,10,760,1
42102,80,0,6,0.9817055512184449,,2504,4,164,3,13,332,15,309,0
21246,25,1,6,0.336410610801277,3984,7831,4,143,1,,1403,1,825,0
57015,443,0,3,,1529,4672,2,233,1,4,1341,14,951,0
10994,53,1,1,0.06782280845296085,8372,9424,0,82,4,15,1392,,842,0
4415,110,2,4,,6666,,3,427,3,4,989,,96,0
61926,22,1,5,0.6759679463165787,4067,4943,5,402,1,22,502,36,440,0
62226,443,1,3,2.213665165453085,6979,6835,1,373,3,40,1195,21,1151,0
9451,110,0,0,0.3928908309531507,8775,9951,1,493,2,2,551,6,731,0
39319,22,2,3,1.7512871766221647,7219,2818,1,389,5,44,422,,1426,0
33181,80,1,4,1.3591627054900253,1236,6331,2,126,3,15,1088,18,1105,0
1369,22,1,6,5.893253656233742,2604,,2,314,1,,167,1,1035,0
40091,110,0,0,3.7923372697770574,4898,6539,4,175,5,48,969,23,751,1
49270,53,2,3,0.7651758734907151,787,4402,2,7,4,49,897,39,608,1
32647,53,1,4,1.1491611687908447,2884,326,1,265,0,7,929,20,814,0
41651,110,0,1,0.14073138350940062,8504,6343,0,87,4,23,1149,12,599,0
11388,25,0,5,4.4044594935583445,1825,6756,0,336,0,,453,,133,0
34022,53,2,2,1.9888583089120428,332,6253,5,186,1,43,244,41,1035,0
56901,25,2,1,0.2091248610254146,8577,6633,5,43,4,14,908,,291,0
61437,80,2,2,0.5783108366133045,,3210,5,353,2,16,1286,5,411,0
28288,110,1,6,0.854423801528997,3722,8072,4,65,0,30,1396,5,992,0
50116,110,1,4,1.6345656550671346,9325,4957,3,289,2,13,703,,961,0
53183,80,1,4,2.7307143353548975,5680,2731,5,493,2,21,609,19,779,0
19779,80,0,1,3.7960423498185363,6989,4575,3,455,4,43,872,36,686,0
7611,22,2,6,0.918059176254901,9216,2216,4,62,5,17,1297,20,373,0
53270,80,1,6,3.284296294480816,3362,200,1,25,1,29,225,17,826,1
55725,110,1,5,5.0113226037260965,2219,4628,0,295,5,34,65,7,1266,0
17092,21,0,2,0.21716303467545717,4672,1272,5,460,2,48,412,11,1250,0
36121,53,2,6,0.7344632099997832,3589,9143,0,114,2,19,1212,28,1130,0
43713,25,1,3,0.4290146113413684,9275,,5,201,4,41,612,36,1225,0
57553,80,2,1,1.1495441770650379,4346,5179,3,160,0,21,1181,41,723,0
54811,110,0,1,2.5959384237677865,6622,3317,4,147,3,33,114,44,1455,1
32279,53,2,0,0.41574132459628044,6427,6320,4,413,0,11,1034,1,1190,0
2760,110,2,5,1.4773542588024033,9437,2801,3,345,5,37,1475,25,232,0
19845,21,2,0,0.04673335285383806,5446,8024,0,8,3,49,385,11,467,0
19182,80,2,2,,109,6458,3,486,1,25,954,23,629,0
65377,53,1,0,0.46255833599219964,6189,5063,1,327,3,27,1159,28,1189,0
52518,443,1,5,0.04668935190327783,9594,7665,5,368,4,5,578,40,1442,0
33839,443,1,1,0.9565010067203514,2675,1767,3,387,5,40,1447,7,1251,0
57792,21,1,6,0.9102110067095496,9277,8617,2,452,2,21,1200,35,117,0
62717,80,2,2,,9438,4574,0,334,1,41,806,,1131,0
15969,21,2,4,0.7977145764298901,,4866,5,221,2,45,1186,18,342,0
36777,53,0,2,0.13203819570897535,9577,6781,2,341,1,1,594,33,1487,1
53193,80,1,1,2.50470745288949,7848,985,0,141,2,31,1024,37,545,0
5731,25,0,0,4.226104640527893,2381,8980,5,136,0,17,1153,,1105,0
59171,25,1,5,,6738,,1,409,5,30,741,,361,0
15952,22,2,4,0.541875049484752,3989,9101,1,279,3,27,664,3,1016,0
17523,21,1,6,1.2231177664878972,8010,5345,0,435,4,11,438,24,1098,0
8536,21,1,1,1.179985834701384,6297,7262,5,341,4,49,245,25,623,0
45394,443,1,3,0.422793476945136,,3053,2,40,3,40,990,36,403,0
16292,22,1,5,0.8620599664943771,5924,3104,1,245,1,12,1494,8,473,0
4536,21,0,0,2.5241728734043045,6104,7268,1,491,2,17,1121,21,584,0
52096,25,1,2,1.555597949114252,4311,9514,3,133,2,41,81,21,348,0
1669,21,1,0,0.507493306730072,9522,8585,0,456,5,47,694,49,707,0
7951,443,0,0,1.6193343260221233,9051,3104,1,432,2,22,192,,653,0
41502,53,1,0,4.088557669077099,6712,2198,4,37,0,16,936,,60,1
18155,110,2,1,1.7464820728166839,4047,155,1,237,0,2,501,,999,0
24870,53,0,3,2.4381130142384206,4765,9700,3,323,1,46,289,16,966,0
64506,25,1,0,2.3349907864712653,8883,,4,421,5,28,935,3,1375,0
27032,110,0,2,0.0039374283261475185,2334,,3,114,2,16,1081,48,800,0
6766,53,0,1,0.1901524511611934,,,4,108,3,1,1065,35,480,0
12840,443,2,4,0.05705657586819357,6524,2734,3,355,2,,1279,27,1100,0
13368,25,0,2,0.3231033233216656,931,755,2,239,0,25,637,46,539,0
57029,443,0,2,0.6796990269197524,,446,3,319,1,3,1284,5,1440,0
45248,110,1,0,0.9702073028198146,7888,6760,3,330,1,1,1197,28,1448,1
17180,21,0,0,0.1424884214669926,8366,4713,5,154,2,22,951,19,527,1
10303,22,2,1,4.660760030462759,7015,274,5,95,2,36,827,25,307,0
47865,25,2,3,2.2918618547495626,,4726,4,326,2,32,1494,33,1169,0
51620,25,0,2,1.51577308877097,9262,2646,2,212,2,3,482,28,1433,1
27988,80,0,5,1.7666065075682962,7789,4522,3,366,1,11,864,25,973,0
54206,80,1,1,0.4636663599290305,5755,622,0,54,0,21,738,24,951,0
62443,110,0,2,0.0876322363994273,7516,2894,0,402,0,3,592,,467,0
21790,22,1,3,3.749899352983469,9674,8296,2,423,2,13,630,18,694,0
25181,21,1,3,0.049116404335307395,7719,429,2,214,1,5,409,22,371,0
10597,80,0,3,0.8925726256645814,1819,3263,3,135,5,8,700,26,694,0
12584,25,0,3,0.728454080183522,4284,9862,5,290,0,8,932,49,851,0
12652,110,2,6,1.3347271776051293,6074,7526,0,49,4,28,1356,4,234,0
31071,25,1,1,0.7110927051227617,,8212,3,251,1,,1460,34,1219,1
44718,80,1,1,1.4934796071610668,8879,8960,3,104,4,38,1173,15,1035,0
25262,80,2,6,1.7279216718531616,861,2274,1,417,5,14,642,,476,0
16810,22,0,1,,6988,4971,2,480,1,10,1401,49,911,0
62988,80,0,5,,2056,5788,3,454,0,22,504,,86,0
38238,21,1,3,3.362538984771061,8554,8698,5,149,5,,271,34,105,0
4918,80,0,5,0.510999382472427,6998,1228,3,409,4,16,784,3,434,0
31303,80,1,4,0.785058303014247,5375,3604,4,202,3,20,568,45,1312,0
2034,21,1,4,7.3915670245541705,862,4682,4,131,4,38,270,41,970,0
26687,21,1,5,0.3370146238498746,1195,947,3,206,3,35,691,41,930,0
27852,22,2,3,0.1013255322180433,5855,1333,1,344,4,21,808,32,883,0
43319,22,2,1,0.19971865782159504,9736,2832,2,456,3,,1487,15,1271,0
14120,53,1,2,4.154897102219241,,9845,0,354,0,43,633,12,1076,0
64977,21,1,3,0.2286032818210766,,9274,1,144,2,31,782,44,1390,0
8534,25,0,0,4.9499042768954595,5935,9558,2,245,3,19,1489,22,943,1
33575,53,2,5,0.4373177907163752,5697,3869,3,233,0,,446,22,356,0
23786,25,1,6,0.09792245870086269,1162,4794,4,390,1,35,424,,1267,0
13664,53,0,5,0.12258099140336998,9310,2768,5,490,4,19,1427,23,1458,0
50303,443,2,3,0.3285354406726275,3119,,5,374,4,1,1163,36,641,0
61545,22,2,1,0.49514804003316004,6412,6431,1,275,4,21,365,29,1348,0
52896,110,0,5,1.4866054586576591,7391,2287,4,48,2,33,1270,46,765,0
2773,443,0,5,6.772391648402425,2384,8520,4,423,1,36,662,28,335,0
42133,22,0,6,1.3639008078480623,6381,4917,5,418,2,5,1014,30,940,0
25439,25,2,6,0.06445773575671909,5464,6989,0,158,2,34,456,35,1141,0
54631,53,0,1,1.2235407756262358,9118,6437,0,363,4,16,937,26,812,0
45071,25,0,0,1.0377637622535834,,7604,1,120,0,1,488,29,1050,0
18964,110,1,0,2.2728034430274286,4953,,5,267,4,18,465,1,934,0
37413,80,1,1,,1884,8722,2,295,1,44,615,23,873,0
26122,53,1,3,0.26685410816023203,2382,5793,1,285,4,24,1432,26,1264,1
23781,25,0,5,3.9848874294711503,355,8447,3,225,1,22,891,32,1276,0
5048,110,0,3,1.8620945704132794,5065,7855,2,242,2,6,899,24,632,0
9936,22,0,4,0.60311737251315,9544,8409,4,469,5,31,169,11,1069,0
62131,22,0,4,4.585369401786089,7323,426,1,464,3,17,1292,14,1266,0
11435,22,0,2,0.983280585244175,2588,,4,308,4,17,541,29,553,0
12406,80,0,6,0.03854117587683503,119,1198,1,366,5,28,675,,595,0
59557,443,2,3,2.1245632405689343,3893,2397,1,252,4,29,561,47,1029,0
37975,21,0,5,,9126,,4,81,1,36,1229,35,1280,0
19275,443,0,4,0.41847538366062675,4917,8977,0,25,2,15,77,,541,1
36559,110,1,5,,,7309,2,109,2,4,124,26,471,0
33077,443,1,1,8.55031805725128,2199,3131,3,158,4,4,831,3,1158,0
48769,22,1,5,2.0280071546512652,901,7185,2,477,1,41,1358,,930,0
46341,443,2,1,0.7069866164182239,,,5,483,4,16,810,22,1362,0
64361,110,1,2,2.9691734868288067,319,6099,5,400,5,9,819,25,1123,0
58706,21,0,0,0.5249926847721342,4599,5216,0,469,2,40,508,39,1141,0
39141,443,0,4,1.0335426710646272,7428,7333,0,337,5,2,392,47,1307,0
28136,80,2,1,1.3296950688956226,122,5607,1,205,1,4,1368,,393,0
49244,21,1,3,0.5000241453724992,2699,254,2,71,5,10,698,34,892,0
35527,22,2,2,1.2715958137674588,5322,9833,1,116,1,5,68,34,790,0
29078,25,1,3,3.1468893260545325,7698,351,1,168,2,9,478,,639,0
24339,53,1,5,1.3663188600856593,724,8508,3,496,4,12,610,24,175,0
60198,25,2,5,0.6962363841791148,1621,7793,3,159,5,19,754,13,1372,1
33557,25,1,5,0.5074283053258355,7005,7699,1,482,4,32,793,20,1440,0
46947,53,1,2,,9143,4171,2,260,3,42,527,,995,1
16051,80,2,0,1.2846580959541793,,1351,1,57,2,5,597,13,180,0
21215,53,2,3,2.5828381407601277,4203,5572,1,9,2,21,1499,3,1289,0
30013,53,0,2,2.0158898928799833,2713,,1,382,5,5,841,35,1099,0
60271,53,2,4,,520,1693,0,412,2,13,127,9,593,1
22748,53,0,4,0.47490260266750783,5964,7695,2,305,2,20,589,49,1148,0
24783,80,2,2,0.1411753931014159,5919,838,2,74,0,46,1099,20,215,0
5248,80,1,5,0.18702638362822088,8891,,0,480,1,14,1026,10,305,0
48664,53,2,3,1.6813216651452318,472,6536,5,487,5,34,743,41,866,0
4591,21,2,2,0.42907061255117207,5217,9145,0,250,2,49,1479,41,493,0
40533,25,2,6,1.4555737882751667,4840,5378,3,477,0,4,492,44,904,0
59813,21,1,0,0.5805568851350755,2762,7244,0,257,1,32,730,1,1483,0
30914,443,2,1,0.15028958999697362,3002,5314,5,30,1,29,856,43,1464,0
22619,443,0,5,1.5071199018346901,3513,7756,5,393,1,35,903,41,129,0
60503,110,2,5,0.04894640066268896,4699,8974,5,50,1,39,62,40,203,0
35618,53,1,4,3.28160623636703,1170,9093,2,206,3,26,409,15,1174,1
50087,25,0,6,2.6669509578637283,,492,4,206,1,,1442,,458,0
4677,22,2,3,1.0924269431516467,754,4551,5,258,5,6,858,44,1229,0
27342,53,0,4,0.4783036761414807,6713,5788,4,360,3,24,1183,22,812,0
47209,80,1,1,0.3598841179034733,1469,3756,1,282,3,41,964,18,499,0
30421,53,2,3,0.4749236031211841,,5294,1,29,1,32,634,15,1272,0
63365,22,0,3,2.2334425927082346,9087,9771,0,248,0,15,194,29,486,0
61755,110,0,4,0.4277035830189988,8533,,3,259,1,42,107,40,1443,0
26665,21,2,2,1.2527234060636017,5311,7541,0,10,0,28,1215,41,841,0
4350,53,2,2,5.657496563132862,2345,6239,0,87,4,17,1053,35,1455,0
49845,443,2,0,5.63422206032979,2631,5733,4,71,4,1,955,13,679,0
51048,21,2,4,5.058603625146104,8061,8413,3,214,2,10,1341,17,89,0
63686,53,2,4,1.822021704712295,6680,5796,2,438,4,2,199,19,800,0
16944,25,1,3,1.4105778162194722,319,9226,1,247,2,45,163,,358,0
60481,22,1,4,0.11247877316341826,4051,9445,1,323,1,39,83,13,899,0
26020,443,1,2,3.5067020991515228,1699,5746,1,83,2,33,1160,14,905,0
7106,25,1,3,1.6539090729463055,1580,3169,4,81,0,38,1272,25,1065,0
39557,21,0,2,0.29276666795370154,7490,8000,1,401,3,6,806,34,171,1
51549,80,2,1,0.37814051229948964,7021,2828,0,403,4,15,484,41,1261,0
5441,53,2,6,0.13979936337481003,8835,9257,3,392,3,4,331,30,1000,0
54756,80,0,5,0.7147157833927424,2349,1353,2,473,4,32,1020,42,1079,0
58769,25,2,5,1.6157592487891175,9466,414,1,441,0,20,431,35,473,0
42083,25,2,0,0.35642504317648904,4949,8456,5,319,0,6,863,40,1100,0
31393,21,0,1,2.4998823486519366,2895,7638,4,178,0,39,1463,5,868,0
39466,25,2,0,0.4948980346322507,1277,,4,251,3,6,1391,3,106,0
30940,21,1,5,,5902,3415,2,145,0,24,793,28,1155,0
4697,25,1,2,0.06919383807154866,8769,9684,4,477,1,11,406,23,563,0
51618,443,2,1,0.3395526786799079,1451,5193,2,404,5,39,545,19,611,0
46954,53,2,4,0.7978955803401486,7603,6172,3,170,4,9,700,36,139,0
56904,21,2,4,3.3252501792146054,2812,7676,1,157,5,27,803,2,136,0
52128,22,2,0,1.6903768607661744,6081,7795,3,29,3,9,1141,18,1178,0
63482,22,2,3,0.261920001567882,5386,3463,4,40,0,,89,16,600,1
30036,53,2,0,0.1772001713508733,7071,590,4,67,1,22,1216,41,233,0
25295,53,1,2,0.2430815945985485,4561,7962,3,15,2,23,1466,28,978,0
63923,22,1,3,1.169552609310628,8849,5467,0,322,2,12,417,,1224,0
24911,22,2,0,2.9691134855325885,3426,1557,5,178,3,14,536,36,203,1
1648,25,0,0,0.9938368132921781,3539,1024,0,135,3,47,354,,168,0
8810,21,0,4,0.5529342883993852,538,3953,5,232,2,36,467,,1291,0
6615,53,0,4,1.8890771533226416,7708,9448,5,363,4,34,176,,373,0
41580,443,2,2,0.29533372341024045,8574,591,2,301,3,34,1209,47,802,0
